#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1682368912,165289,4994340,140.30.20.1,13,1570,4977328,4977460,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55940,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,2205,4977328,4977460,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55940,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4976160,4977832,0,0,152.148.48.6,140.30.20.8,0.0.0.0,334,334,40354,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4976160,4977832,0,0,140.30.20.8,152.148.48.6,140.30.20.2,334,334,22,40354,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4976160,4977836,0,0,152.148.48.6,140.30.20.8,0.0.0.0,334,334,40342,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4976160,4977816,0,0,140.30.20.8,152.148.48.6,140.30.20.2,334,334,22,40368,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4976160,4977816,0,0,152.148.48.6,140.30.20.8,0.0.0.0,334,334,40368,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4976160,4977836,0,0,140.30.20.8,152.148.48.6,140.30.20.2,334,334,22,40342,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,3,240,4966296,4978172,0,0,140.30.20.3,152.148.48.5,140.30.20.2,65535,334,0,1281,1,192,0,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4975628,4978172,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38294,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4975628,4978172,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38294,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4975628,4978236,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38292,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4975628,4978196,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38304,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4975628,4978196,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38304,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4975628,4978236,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38292,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,3,180,4975904,4978944,0,0,152.148.48.6,140.30.20.11,0.0.0.0,334,334,32988,22,6,0,2,0,0,0,0
1682368912,165289,4994340,140.30.20.1,13,1570,4977144,4979308,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39622,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,12,1518,4977140,4979276,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39620,22,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4977144,4979308,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39622,6,0,27,0,0,0,0
1682368912,165289,4994340,140.30.20.1,14,2289,4977152,4979296,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39634,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,1518,4977152,4979296,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39634,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,14,2289,4977140,4979276,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39620,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,5,440,4962616,4979400,0,0,140.30.20.3,140.30.20.6,0.0.0.0,65535,334,0,1281,1,192,0,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4977332,4979532,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55962,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,1486,4979400,4979536,0,0,152.148.48.4,140.30.20.6,0.0.0.0,334,334,44782,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,14,2289,4977332,4979532,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55962,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4977332,4979532,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55952,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,2105,4979400,4979536,0,0,140.30.20.6,152.148.48.4,140.30.20.2,334,334,22,44782,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4977328,4979524,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55950,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,14,2289,4977328,4979524,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55950,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,14,2289,4977332,4979532,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55952,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,1486,4979764,4979884,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39654,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2157,4979764,4979884,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39654,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,1486,4979928,4980044,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55966,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1558,4979824,4980056,0,0,152.148.48.4,140.30.20.6,0.0.0.0,334,334,44796,22,6,0,31,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2733,4979824,4980056,0,0,140.30.20.6,152.148.48.4,140.30.20.2,334,334,22,44796,6,0,26,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2157,4979928,4980044,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55966,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,3,264,4976812,4980140,0,0,140.30.20.3,140.30.20.9,0.0.0.0,65535,334,0,1281,1,192,0,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,2105,4980152,4980272,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38308,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1538,4980152,4980272,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38308,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1558,4980140,4980344,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39666,22,6,0,31,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2733,4980140,4980344,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39666,6,0,26,0,0,0,0
1682368914,245605,4996420,140.30.20.1,14,2257,4980312,4980524,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55986,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4980312,4980524,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55986,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2205,4980536,4980712,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38314,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4980536,4980712,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38314,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,12,2105,4980916,4981024,0,0,140.30.20.5,152.148.48.5,140.30.20.2,334,334,22,37564,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1538,4980916,4981024,0,0,152.148.48.5,140.30.20.5,0.0.0.0,334,334,37564,22,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,2205,4981248,4981404,0,0,140.30.20.5,152.148.48.5,140.30.20.2,334,334,22,37566,6,0,27,0,0,0,0
1682368914,245605,4996420,140.30.20.1,13,1570,4981248,4981404,0,0,152.148.48.5,140.30.20.5,0.0.0.0,334,334,37566,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,1,60,4981600,4981600,0,0,152.148.48.4,140.30.20.11,0.0.0.0,334,334,50492,22,6,0,2,0,0,0,0
1682368916,13360,4998188,140.30.20.1,12,2105,4981432,4981536,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39264,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1538,4981432,4981536,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39264,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4981752,4981876,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39268,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,2205,4981752,4981876,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39268,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,12,2105,4981872,4981980,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39304,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4979824,4981968,0,0,152.148.48.4,140.30.20.6,0.0.0.0,334,334,44812,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4979824,4981968,0,0,140.30.20.6,152.148.48.4,140.30.20.2,334,334,22,44812,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4979836,4981952,0,0,140.30.20.6,152.148.48.4,140.30.20.2,334,334,22,44830,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4979836,4981952,0,0,152.148.48.4,140.30.20.6,0.0.0.0,334,334,44830,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4979836,4981988,0,0,140.30.20.6,152.148.48.4,140.30.20.2,334,334,22,44824,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4979836,4981988,0,0,152.148.48.4,140.30.20.6,0.0.0.0,334,334,44824,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1538,4981872,4981980,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39304,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1558,4982196,4982336,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39324,22,6,0,31,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,2733,4982196,4982336,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39324,6,0,26,0,0,0,0
1682368916,13360,4998188,140.30.20.1,3,180,4979556,4982592,0,0,152.148.48.5,140.30.20.11,0.0.0.0,334,334,48052,22,6,0,2,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980140,4982732,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39692,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980140,4982732,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39692,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980140,4982708,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39706,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980140,4982736,0,0,152.148.48.4,140.30.20.9,0.0.0.0,334,334,39680,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980140,4982736,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39680,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980140,4982708,0,0,140.30.20.9,152.148.48.4,140.30.20.2,334,334,22,39706,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980312,4982916,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55980,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980312,4982916,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55980,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980312,4982924,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55982,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980312,4982924,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55982,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980320,4982924,0,0,152.148.48.6,140.30.20.5,0.0.0.0,334,334,55990,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980320,4982924,0,0,140.30.20.5,152.148.48.6,140.30.20.2,334,334,22,55990,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,13,1570,4980536,4983104,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38328,22,6,0,27,0,0,0,0
1682368916,13360,4998188,140.30.20.1,14,2289,4980540,4983088,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38338,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4980540,4983132,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38334,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4980540,4983132,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38334,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4980540,4983088,0,0,152.148.48.5,140.30.20.7,0.0.0.0,334,334,38338,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4980536,4983104,0,0,140.30.20.7,152.148.48.5,140.30.20.2,334,334,22,38328,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1538,4983224,4983332,0,0,152.148.48.4,140.30.20.5,0.0.0.0,334,334,32938,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,12,2105,4983224,4983332,0,0,140.30.20.5,152.148.48.4,140.30.20.2,334,334,22,32938,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981248,4983632,0,0,140.30.20.5,152.148.48.5,140.30.20.2,334,334,22,37608,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981248,4983632,0,0,152.148.48.5,140.30.20.5,0.0.0.0,334,334,37608,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981248,4983612,0,0,152.148.48.5,140.30.20.5,0.0.0.0,334,334,37580,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981248,4983612,0,0,140.30.20.5,152.148.48.5,140.30.20.2,334,334,22,37596,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4983552,4983688,0,0,152.148.48.4,140.30.20.5,0.0.0.0,334,334,32960,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,2205,4983552,4983688,0,0,140.30.20.5,152.148.48.4,140.30.20.2,334,334,22,32960,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981248,4983612,0,0,140.30.20.5,152.148.48.5,140.30.20.2,334,334,22,37580,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981248,4983612,0,0,152.148.48.5,140.30.20.5,0.0.0.0,334,334,37596,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1538,4983860,4983960,0,0,152.148.48.4,140.30.20.8,0.0.0.0,334,334,43298,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4982196,4984012,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39332,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,12,2105,4983860,4983960,0,0,140.30.20.8,152.148.48.4,140.30.20.2,334,334,22,43298,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4982196,4984016,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39310,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4982196,4984016,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39310,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4982196,4984012,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39332,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981752,4984112,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39296,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981752,4984104,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39286,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981752,4984112,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39296,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981752,4984104,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39286,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4982200,4984024,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39336,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4981752,4984096,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39266,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1570,4982200,4984024,0,0,152.148.48.6,140.30.20.6,0.0.0.0,334,334,39336,22,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,14,2289,4981752,4984096,0,0,140.30.20.6,152.148.48.6,140.30.20.2,334,334,22,39266,6,0,27,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,2733,4984184,4984308,0,0,140.30.20.8,152.148.48.4,140.30.20.2,334,334,22,43312,6,0,26,0,0,0,0
1682368917,157327,4999332,140.30.20.1,13,1558,4984184,4984308,0,0,152.148.48.4,140.30.20.8,0.0.0.0,334,334,43312,22,6,0,31,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4983552,4985196,0,0,140.30.20.5,152.148.48.4,140.30.20.2,334,334,22,32980,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4983552,4985164,0,0,152.148.48.4,140.30.20.5,0.0.0.0,334,334,32972,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4983552,4985176,0,0,140.30.20.5,152.148.48.4,140.30.20.2,334,334,22,32946,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4983552,4985164,0,0,140.30.20.5,152.148.48.4,140.30.20.2,334,334,22,32972,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4983552,4985196,0,0,152.148.48.4,140.30.20.5,0.0.0.0,334,334,32980,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4983552,4985176,0,0,152.148.48.4,140.30.20.5,0.0.0.0,334,334,32946,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4984184,4986616,0,0,152.148.48.4,140.30.20.8,0.0.0.0,334,334,43310,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4984184,4986616,0,0,140.30.20.8,152.148.48.4,140.30.20.2,334,334,22,43310,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4984184,4986620,0,0,140.30.20.8,152.148.48.4,140.30.20.2,334,334,22,43328,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,14,2289,4984184,4986620,0,0,140.30.20.8,152.148.48.4,140.30.20.2,334,334,22,43332,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4984184,4986620,0,0,152.148.48.4,140.30.20.8,0.0.0.0,334,334,43328,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,13,1570,4984184,4986620,0,0,152.148.48.4,140.30.20.8,0.0.0.0,334,334,43332,22,6,0,27,0,0,0,0
1682368937,21740,5019196,140.30.20.1,1,88,4986748,4986748,0,0,140.30.20.3,140.30.20.4,0.0.0.0,65535,334,0,1281,1,192,0,0,0,0,0
1682368937,21740,5019196,140.30.20.1,16,3081,4986748,4987488,0,0,140.30.20.4,152.148.48.254,140.30.20.2,334,334,22,39452,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,17,2721,4986748,4987488,0,0,152.148.48.254,140.30.20.4,0.0.0.0,334,334,39452,22,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,31,2460,4987488,4988600,0,0,152.148.48.254,140.30.20.4,0.0.0.0,334,334,39452,22,6,16,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,20,3004,4987488,4988600,0,0,140.30.20.4,152.148.48.254,140.30.20.2,334,334,22,39452,6,16,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,36,5546,4988808,4989384,0,0,152.148.48.254,140.30.20.3,0.0.0.0,334,65535,45710,22,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,24,3773,4988808,4989384,0,0,140.30.20.3,152.148.48.254,140.30.20.2,65535,334,22,45710,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,66,5128,4989384,4990440,0,0,152.148.48.254,140.30.20.3,0.0.0.0,334,65535,45710,22,6,16,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,34,3964,4989384,4990440,0,0,140.30.20.3,152.148.48.254,140.30.20.2,65535,334,22,45710,6,16,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,17,2721,4990660,4990916,0,0,152.148.48.254,152.148.48.2,140.30.20.2,334,334,34408,22,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,31,2452,4990920,4991928,0,0,152.148.48.254,152.148.48.2,140.30.20.2,334,334,34408,22,6,16,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,8,808,5003536,5003540,0,0,152.148.48.254,140.30.20.3,0.0.0.0,334,65535,22,60854,6,8,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,21,3177,5003424,5003536,0,0,140.30.20.3,152.148.48.254,140.30.20.2,65535,334,60854,22,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,28,5954,5003424,5003536,0,0,152.148.48.254,140.30.20.3,0.0.0.0,334,65535,22,60854,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,9,708,5003536,5003540,0,0,140.30.20.3,152.148.48.254,140.30.20.2,65535,334,60854,22,6,8,25,0,0,0,0
1682368937,21740,5019196,140.30.20.1,1,88,5004024,5004024,0,0,140.30.20.3,152.148.48.254,140.30.20.2,65535,334,0,1281,1,192,0,0,0,0,0
1682368937,21740,5019196,140.30.20.1,12,2873,5004024,5004136,0,0,152.148.48.254,152.148.48.2,140.30.20.2,334,334,22,55458,6,0,26,0,0,0,0
1682368937,21740,5019196,140.30.20.1,4,404,5004136,5004136,0,0,152.148.48.254,152.148.48.2,140.30.20.2,334,334,22,55458,6,8,25,0,0,0,0
